Category,Item_Code,Price,Quantity
36,yw,0.008,4221
36,yw,0.01,97349
36,yw,0.011,1414
36,yw,0.098,1
36,yw,0.5,153
36,yw,0.502,338
36,zo,0.011,39344
36,zo,0.014,195815
36,kf,0.006,780
36,kf,0.045,400
36,kf,0.046,94583
36,kf,0.091,1391
36,kf,0.098,1
36,kf,0.502,46092
36,tn,0.011,41335
36,tn,0.03,46940
36,tn,0.051,93445
36,tn,0.098,1
36,tn,0.376,200
36,tn,0.502,2522
36,lt,0.011,39970
36,lt,0.019,93026
36,lt,0.02,1614
36,lt,0.502,95285
36,ss,0.011,41539
36,ss,0.014,197279
36,pf,0.039,39907
36,pf,0.054,1
36,pf,0.063,638
36,pf,0.098,1
36,pf,0.108,194169
36,tu,0.024,39722
36,tu,0.035,532
36,tu,0.04,1361
36,tu,0.071,200
36,tu,0.072,191901
36,ef,0.047,39962
36,ef,0.102,1414
36,ef,0.136,196394
36,ep,0.01,39967
36,ep,0.015,5938
36,ep,0.091,98588
36,zh,0.006,132060
36,zh,0.011,1814
36,zh,0.012,716
36,zh,0.014,92229
36,rr,0.004,40307
36,rr,0.006,94411
36,rr,0.01,200
36,rr,0.019,99337
36,fu,0.03,39884
36,fu,0.038,678
36,fu,0.082,98005
36,fu,0.103,200
36,fu,0.12,1414
36,fu,0.136,1
36,fu,0.2,98337
36,ck,0.01,39964
36,ck,0.027,95904
36,ck,0.06,1614
36,ck,0.063,92980
36,dc,0.019,39833
36,dc,0.056,1414
36,dc,0.06,200
36,dc,0.063,94905
36,gp,0.027,136733
36,gp,0.054,1
36,gp,0.079,1414
36,gp,0.08,200
36,gp,0.103,200
36,gp,0.183,128
36,gp,0.2,94981
36,ads,0.118,39966
36,ads,0.12,1411
36,ads,0.131,200
36,ads,0.134,96348
36,wr,0.006,35392
36,wr,0.011,200
36,wr,0.022,99304
36,wr,0.052,1408
36,wr,0.099,720
36,wr,0.136,76557
36,jq,0.011,39463
36,jq,0.04,200
36,jq,0.055,1413
36,jq,0.2,184265
36,acc,0.08,39719
36,acc,0.094,200
36,acc,0.095,1414
36,acc,0.12,92055
36,aer,0.09,39950
36,aer,0.091,200
36,aer,0.181,184531
36,ahi,0.148,39965
36,ahi,0.151,1414
36,ahi,0.2,100075
36,aln,0.148,39968
36,aln,0.151,1614
36,aln,0.2,95637
36,bw,0.008,39712
36,bw,0.011,97046
36,bw,0.02,200
36,bw,0.062,688
36,bw,0.067,99500
36,li,0.004,223
36,li,0.011,96922
36,li,0.02,200
36,li,0.046,99016
36,agk,0.07,136607
36,agk,0.188,200
36,agk,0.191,1414
36,agk,0.251,91282
36,ala,0.08,39971
36,ala,0.151,1414
36,ala,0.2,92778
36,fj,0.011,45711
36,fj,0.023,200
36,fj,0.048,1414
36,fj,0.06,200
36,fj,0.063,98107
36,ly,0.02,39971
36,ly,0.067,1
36,ly,0.234,95915
36,ly,0.369,1414
36,ly,0.376,200
36,ly,0.502,90791
36,mc,0.006,40641
36,mc,0.072,200
36,mc,0.078,1
36,mc,0.2,188667
36,oz,0.02,39876
36,oz,0.054,1
36,oz,0.151,1614
36,oz,0.2,188097
36,wc,0.011,39967
36,wc,0.02,1414
36,wc,0.116,1
36,wc,0.151,200
36,wc,0.2,189524
36,wg,0.006,40467
36,wg,0.008,200
36,wg,0.016,208523
36,yg,0.004,39970
36,yg,0.068,1414
36,yg,0.091,185413
36,ts,0.136,40208
36,ts,0.144,200
36,ts,0.146,6457
36,ts,0.181,200
36,ts,0.187,1
36,ts,0.302,5
36,ts,0.344,773
36,ts,0.39,1
36,ts,0.402,128
36,ts,0.502,138
36,dr,0.034,40826
36,dr,0.04,98448
36,dr,0.048,200
36,dr,0.054,1
36,dr,0.177,1
36,dr,0.204,661
36,dr,0.271,13
36,agb,0.004,39971
36,agb,0.006,899
36,agb,0.188,1414
36,agb,0.251,4
36,tf,0.039,41166
36,tf,0.051,6348
36,apr,0.13,5622
36,apr,0.188,200
36,apr,0.502,135
36,ght,0.151,47175
36,ght,0.177,1409
36,ght,0.196,1
36,ght,0.2,55
36,tl,0.038,39771
36,tl,0.046,97318
36,tl,0.059,1
36,tl,0.071,1414
36,tl,0.3,200
36,tl,0.4,90623
36,mo,0.116,39903
36,mo,0.139,1413
36,mo,0.351,200
36,mo,0.467,193765
36,vm,0.098,1
36,vm,0.111,39964
36,vm,0.142,200
36,vm,0.311,128
36,vm,0.4,187303
36,vp,0.116,1
36,vp,0.131,400
36,vp,0.251,1414
36,vp,0.334,198691
36,gmsg,0.131,1414
36,gmsg,0.502,75
36,ajj,0.023,39960
36,ajj,0.038,92723
36,ajj,0.06,1614
36,ajj,0.08,95631
36,bbf,0.3,200
36,bbf,0.5,200
36,cpt,0.063,1413
36,opd,0.011,1413
36,kiq,0.151,1414
12,dd,0.047,114648
12,dd,0.048,200
12,dd,0.063,144066
12,pp,0.01,709
12,pp,0.012,5500
12,pp,0.014,400
12,pp,0.015,97893
12,pp,0.019,174130
12,tu,0.01,22314
12,tu,0.012,5170
12,tu,0.047,94270
12,tu,0.048,200
12,tu,0.063,232209
12,lo,0.004,113000
12,lo,0.012,5500
12,lo,0.031,400
12,lo,0.04,104024
12,tw,0.012,27645
12,tw,0.019,733
12,tw,0.02,200
12,tw,0.054,1
12,tw,0.126,55054
12,tw,0.127,99846
12,tw,0.14,200
12,tw,0.143,174520
12,dh,0.004,22391
12,dh,0.01,97010
12,dh,0.012,5500
12,dh,0.072,580
12,dh,0.08,52644
12,dh,0.094,201
12,dh,0.111,50007
12,dh,0.134,118840
12,ls,0.011,22586
12,ls,0.012,5500
12,ls,0.016,94288
12,ls,0.046,177415
12,dp,0.004,115475
12,dp,0.01,612
12,dp,0.011,216550
12,ub,0.019,114235
12,ub,0.02,200
12,ub,0.03,6415
12,ub,0.031,49958
12,ub,0.094,2
12,ub,0.15,50995
12,ub,0.495,27800
12,ub,0.502,112936
12,yg,0.004,115789
12,yg,0.012,5500
12,yg,0.068,400
12,yg,0.091,170223
12,ds,0.01,91697
12,ds,0.03,400
12,ds,0.055,5471
12,ds,0.066,48554
12,ds,0.067,2
12,ds,0.112,756
12,ds,0.167,186503
12,yl,0.004,120730
12,yl,0.01,739
12,yl,0.012,5498
12,yl,0.019,180587
12,qf,0.011,944
12,qf,0.012,5498
12,qf,0.02,100092
12,qf,0.027,170798
12,mb,0.019,22996
12,mb,0.02,5498
12,mb,0.051,97863
12,mb,0.06,200
12,mb,0.1,56482
12,mb,0.111,27969
12,mb,0.118,149689
12,uk,0.004,118067
12,uk,0.01,729
12,uk,0.012,5428
12,uk,0.045,29502
12,uk,0.046,159613
12,me,0.012,27884
12,me,0.046,91931
12,me,0.051,400
12,me,0.052,779
12,me,0.071,50009
12,me,0.08,1
12,me,0.182,29998
12,me,0.185,138729
12,acz,0.004,113630
12,acz,0.012,5500
12,acz,0.02,707
12,acz,0.136,218311
12,yy,0.004,121465
12,yy,0.068,400
12,yy,0.091,171972
12,qq,0.01,515
12,qq,0.011,94785
12,qq,0.012,5500
12,qq,0.019,43176
12,qq,0.02,200
12,qq,0.08,1
12,qq,0.502,131451
12,mm,0.008,112658
12,mm,0.011,200
12,mm,0.027,200
12,mm,0.04,93343
12,mm,0.048,5497
12,mm,0.051,49985
12,mm,0.08,1
12,mm,0.084,48992
12,mm,0.127,721
12,mm,0.166,28220
12,mm,0.167,1315
12,ac,0.004,114877
12,ac,0.011,200
12,ac,0.012,5499
12,ac,0.055,200
12,ac,0.072,83697
12,mo,0.012,27827
12,mo,0.03,695
12,mo,0.091,141445
12,mo,0.502,125390
12,im,0.01,22785
12,im,0.011,200
12,im,0.012,96788
12,im,0.151,200
12,im,0.2,186800
12,za,0.01,670
12,za,0.012,5500
12,za,0.046,50011
12,za,0.174,1
12,za,0.376,94471
12,za,0.502,55052
12,ai,0.012,27887
12,ai,0.075,92231
12,ai,0.099,80037
12,ep,0.012,27853
12,ep,0.02,95847
12,ep,0.027,178154
12,am,0.023,7274
12,am,0.024,98298
12,am,0.031,200
12,am,0.04,141285
12,am,0.094,2
12,am,0.118,23884
12,zh,0.004,113456
12,zh,0.01,718
12,zh,0.011,400
12,zh,0.012,5451
12,zh,0.014,176940
12,et,0.01,19722
12,et,0.012,5500
12,et,0.019,280705
12,rc,0.012,27887
12,rc,0.089,91557
12,rc,0.116,57098
12,rc,0.118,173280
12,ew,0.01,23104
12,ew,0.012,5500
12,ew,0.075,41836
12,ew,0.08,1
12,ew,0.089,145129
12,ew,0.116,29026
12,ew,0.118,148683
12,zm,0.012,27887
12,zm,0.068,96821
12,zm,0.091,174721
12,vi,0.004,20721
12,vi,0.012,99322
12,vi,0.02,50212
12,vi,0.031,200
12,vi,0.124,51257
12,vi,0.134,128581
12,nf,0.007,116593
12,nf,0.01,673
12,nf,0.011,200
12,nf,0.012,5498
12,nf,0.08,1
12,nf,0.136,172250
12,jh,0.012,27886
12,jh,0.034,400
12,jh,0.035,96672
12,jh,0.046,176745
12,rr,0.007,114865
12,rr,0.012,5492
12,rr,0.019,233913
12,rt,0.011,22587
12,rt,0.012,5500
12,rt,0.018,97381
12,rt,0.023,180871
12,fj,0.012,27887
12,fj,0.027,94633
12,fj,0.036,105024
12,nv,0.019,4559
12,nv,0.04,99562
12,nv,0.05,200
12,nv,0.051,200
12,nv,0.08,1
12,nv,0.099,54998
12,nv,0.118,185325
12,bl,0.004,122041
12,bl,0.012,5500
12,bl,0.02,400
12,bl,0.027,172684
12,wa,0.308,18611
12,wa,0.31,94636
12,wa,0.4,200
12,wa,0.65,44252
12,wa,1.358,83731
12,wa,2.118,25657
12,wb,0.119,200
12,wb,0.15,200
12,wb,0.151,52945
12,wb,0.259,700
12,wb,0.407,96192
12,wb,0.5,50005
12,wb,0.531,29131
12,wb,0.542,110509
12,wc,0.012,27887
12,wc,0.019,50012
12,wc,0.02,200
12,wc,0.376,94618
12,wc,0.502,118669
12,nz,0.01,22932
12,nz,0.012,5498
12,nz,0.031,200
12,nz,0.051,200
12,nz,0.094,1
12,nz,0.1,98511
12,nz,0.134,215573
12,bo,0.004,115587
12,bo,0.011,200
12,bo,0.012,5494
12,bo,0.02,200
12,bo,0.027,174283
12,fu,0.01,22753
12,fu,0.011,400
12,fu,0.012,97393
12,fu,0.014,173423
12,wg,0.01,23058
12,wg,0.012,5500
12,wg,0.014,400
12,wg,0.015,94073
12,wg,0.019,147708
12,bs,0.012,27887
12,bs,0.02,98126
12,bs,0.027,50032
12,bz,0.004,119219
12,bz,0.012,5500
12,bz,0.036,50615
12,bz,0.051,200
12,bz,0.311,200
12,bz,0.502,122762
12,oi,0.011,22500
12,oi,0.06,55481
12,oi,0.063,91764
12,oi,0.066,602
12,oi,0.08,200
12,oi,0.187,2
12,oi,0.502,131151
12,wr,0.004,159675
12,wr,0.011,200
12,wr,0.02,4683
12,wr,0.071,200
12,wr,0.123,790
12,wr,0.14,49527
12,gf,0.004,121458
12,gf,0.012,5415
12,gf,0.171,400
12,gf,0.226,179474
12,wx,0.018,107732
12,wx,0.04,200
12,wx,0.076,5496
12,wx,0.106,53419
12,wx,0.123,633
12,wx,0.2,192967
12,ck,0.012,27879
12,ck,0.047,97883
12,ck,0.048,400
12,ck,0.063,173235
12,go,0.019,8878
12,go,0.02,200
12,go,0.055,74504
12,go,0.091,200
12,go,0.094,1
12,go,0.101,1
12,go,0.107,94247
12,go,0.171,49952
12,go,0.178,56038
12,go,0.179,760
12,go,0.284,53791
12,go,0.304,1
12,gp,0.01,72308
12,gp,0.011,200
12,gp,0.012,5496
12,gp,0.054,1
12,gp,0.376,94870
12,gp,0.502,119628
12,kt,0.004,111167
12,kt,0.02,367
12,kt,0.051,641
12,kt,0.08,50213
12,kt,0.134,176256
12,gt,0.007,23134
12,gt,0.012,5500
12,gt,0.015,91300
12,gt,0.019,172767
12,xk,0.007,200
12,xk,0.008,98821
12,xk,0.01,617
12,xk,0.011,200
12,xk,0.012,5490
12,xk,0.094,1
12,xk,0.2,196298
12,tg,0.32,12031
12,tg,0.334,90899
12,tg,0.4,200
12,tg,0.415,200
12,tg,0.427,340
12,tg,0.436,938
12,tg,0.623,217
12,tg,1.07,2144
12,tg,1.208,5
12,tg,1.224,46745
12,tg,1.328,53186
12,pf,0.03,121690
12,pf,0.051,400
12,pf,0.054,1
12,pf,0.078,6163
12,pf,0.134,172657
12,hb,0.004,120269
12,hb,0.011,200
12,hb,0.012,5500
12,hb,0.027,200
12,hb,0.028,570
12,hb,0.036,164557
12,lf,0.023,115141
12,lf,0.024,5179
12,lf,0.032,90349
12,lf,0.04,400
12,lf,0.087,50188
12,lf,0.132,831
12,lf,0.247,25720
12,lf,0.251,49227
12,tn,0.004,22558
12,tn,0.012,103766
12,tn,0.019,192094
12,pm,0.01,276522
12,dc,0.011,22587
12,dc,0.012,5500
12,dc,0.047,90854
12,dc,0.048,200
12,dc,0.063,80007
12,xy,0.012,27886
12,xy,0.054,94656
12,xy,0.071,180358
12,abb,0.083,118166
12,abb,0.106,54935
12,abb,0.111,105065
12,acl,0.012,27887
12,acl,0.023,95343
12,acl,0.031,50032
12,acm,0.012,27887
12,acm,0.023,97399
12,acm,0.031,172484
12,adn,0.012,27862
12,adn,0.038,400
12,adn,0.039,93474
12,adn,0.051,50026
12,ado,0.012,27887
12,ado,0.038,400
12,ado,0.039,93698
12,ado,0.051,104044
12,ads,0.012,27886
12,ads,0.054,95699
12,ads,0.071,80238
12,ef,0.012,27864
12,ef,0.047,97787
12,ef,0.048,400
12,ef,0.063,172059
12,dr,0.004,117448
12,dr,0.011,200
12,dr,0.012,5700
12,dr,0.019,603
12,dr,0.054,1
12,dr,0.312,28734
12,dr,0.316,141128
12,yw,0.01,252486
12,ig,0.04,86282
12,ig,0.054,2
12,ig,0.067,400
12,ig,0.068,648
12,ig,0.08,62719
12,ig,0.084,986
12,ig,0.123,40020
12,ig,0.2,9128
12,mt,0.004,22428
12,mt,0.006,93697
12,mt,0.01,177582
12,it,0.02,123227
12,it,0.027,4000
12,ja,0.012,27887
12,ja,0.02,98941
12,ja,0.027,94176
12,bi,0.012,27887
12,bi,0.024,95729
12,bi,0.032,44042
12,kc,0.01,22957
12,kc,0.012,5480
12,kc,0.08,1
12,kc,0.122,400
12,kc,0.123,98463
12,kc,0.163,179693
12,ts,0.02,27702
12,ts,0.16,400
12,ts,0.17,644
12,ts,0.187,1
12,ts,0.195,98029
12,ts,0.218,91839
12,agk,0.012,27887
12,agk,0.038,200
12,agk,0.039,90020
12,agk,0.051,5200
12,agm,0.012,27886
12,agm,0.126,96985
12,agm,0.167,4000
12,abq,0.004,115673
12,abq,0.012,5500
12,abq,0.038,200
12,abq,0.04,200
12,abq,0.051,95944
12,abx,0.012,27886
12,abx,0.046,98432
12,abx,0.06,20
12,aby,0.012,27887
12,aby,0.038,400
12,aby,0.039,92658
12,aby,0.051,20
12,acb,0.012,27878
12,acb,0.046,96588
12,acb,0.06,5400
12,ahy,0.06,119734
12,ahy,0.071,200
12,ahy,0.08,20
12,akt,0.075,118221
12,akt,0.1,20
12,ajj,0.063,22787
12,ajj,0.075,99866
12,ajj,0.076,5500
12,ajj,0.084,136211
12,fb,0.028,69927
12,fb,0.04,6992
12,fb,0.047,200
12,fb,0.051,200
12,fb,0.054,2
12,fb,0.114,908
12,fb,0.116,54695
12,fb,0.126,97452
12,fb,0.127,607
12,fb,0.167,20957
12,hw,0.012,5493
12,hw,0.036,90886
12,hw,0.04,14436
12,hw,0.051,400
12,hw,0.12,1
12,hw,0.502,36321
12,vz,0.064,28015
12,vz,0.094,1
12,vz,0.42,200
12,vz,0.451,99377
12,vz,0.6,170205
12,vm,0.098,1
12,vm,0.148,27880
12,vm,0.26,200
12,vm,0.3,93244
12,vm,0.4,144915
12,kiq,0.151,93032
12,kiq,0.2,5520
12,cpt,0.063,91713
12,cpt,0.084,5517
15,fb,0.054,1
15,fb,0.059,96
15,fb,0.067,712
15,fb,0.074,37
15,fb,0.087,1
15,fb,0.098,7
15,fb,0.139,1602
15,fb,0.146,1
15,fb,0.467,1
15,fb,0.534,2298
15,fb,0.827,242
15,fb,0.835,4718
15,vi,0.004,483
15,vi,0.014,7
15,vi,0.015,1256
15,vi,0.055,1848
15,vi,0.116,2
15,vi,0.223,4304
15,vi,0.267,1
15,vi,0.69,5114
15,vi,1.02,15
15,vi,1.25,3783
15,dh,0.015,99
15,dh,0.094,1
15,dh,0.116,1
15,dh,0.118,888
15,dh,0.155,1
15,dh,0.195,6
15,dh,0.226,7
15,dh,0.25,2972
15,dh,0.8,1
15,dh,0.991,3806
15,dh,1.51,4658
15,xk,0.006,623
15,xk,0.087,1848
15,xk,0.094,1
15,xk,0.155,1
15,xk,0.271,4304
15,xk,0.334,1
15,xk,0.618,5114
15,xk,0.752,110
15,xk,0.796,15
15,xk,1.003,1796
15,ds,0.01,1269
15,ds,0.019,711
15,ds,0.023,1581
15,ds,0.039,7
15,ds,0.067,2
15,ds,0.116,1
15,ds,0.135,4010
15,ds,0.136,1
15,ds,0.2,1
15,ds,0.399,4820
15,ds,0.835,3890
15,tg,0.942,2
15,tg,1.085,4
15,tg,1.367,2
15,tg,2.239,3100
15,tg,2.339,1146
15,tg,2.428,3488
15,tg,2.912,4292
15,tg,2.942,100
15,tg,3.258,1
15,tg,3.684,114
15,hw,0.014,1602
15,hw,0.022,626
15,hw,0.055,576
15,hw,0.067,1
15,hw,0.12,1
15,hw,0.135,4058
15,hw,0.196,1
15,hw,0.703,4868
15,hw,0.779,1
15,hw,0.982,15
15,hw,1.003,88
15,hw,1.208,2577
15,zk,0.006,609
15,zk,0.01,1226
15,zk,0.04,1752
15,zk,0.048,7
15,zk,0.05,101
15,zk,0.068,1
15,zk,0.134,1
15,zk,0.15,4160
15,zk,0.254,1
15,zk,0.595,15
15,zk,0.701,4970
15,zk,1.119,1970
15,pm,0.011,699
15,pm,0.016,1275
15,pm,0.03,1854
15,pm,0.067,1
15,pm,0.078,1
15,pm,0.13,4310
15,pm,0.211,15
15,pm,0.251,5120
15,pm,0.288,106
15,pm,0.384,1612
15,ig,0.054,2
15,ig,0.055,7
15,ig,0.059,452
15,ig,0.063,7
15,ig,0.067,908
15,ig,0.098,1
15,ig,0.116,1
15,ig,0.135,2796
15,ig,0.267,1
15,ig,0.488,3606
15,ig,0.752,2931
15,im,0.006,706
15,im,0.008,1172
15,im,0.016,7
15,im,0.023,102
15,im,0.116,1
15,im,0.136,1136
15,im,0.334,1
15,im,0.466,15
15,im,0.602,1694
15,im,0.69,86
15,im,0.919,2482
15,oi,0.09,7
15,oi,0.118,300
15,oi,0.155,1
15,oi,0.187,2
15,oi,0.196,1
15,oi,0.464,7
15,oi,0.667,252
15,oi,0.8,420
15,oi,1.134,1
15,oi,1.488,226
15,oi,1.51,3115
15,oi,1.671,528
15,nv,0.006,736
15,nv,0.008,1250
15,nv,0.022,1794
15,nv,0.05,103
15,nv,0.078,1
15,nv,0.08,1
15,nv,0.127,1
15,nv,0.262,4238
15,nv,0.306,5048
15,nv,0.4,1
15,nv,0.807,15
15,nv,0.815,7
15,nv,1.086,2931
15,am,0.043,1
15,am,0.09,7
15,am,0.094,2
15,am,0.098,1
15,am,0.118,386
15,am,0.136,1
15,am,0.144,30
15,am,0.272,516
15,am,0.4,1
15,am,0.652,3704
15,mb,0.008,1061
15,mb,0.034,1644
15,mb,0.059,1
15,mb,0.062,9
15,mb,0.066,108
15,mb,0.067,1416
15,mb,0.134,1
15,mb,0.135,4886
15,mb,0.139,4076
15,mb,0.234,4004
15,mm,0.014,7
15,mm,0.018,96
15,mm,0.022,1130
15,mm,0.08,1
15,mm,0.175,1830
15,mm,0.251,4238
15,mm,0.271,209
15,mm,0.3,5048
15,mm,0.334,1
15,mm,0.491,232
15,mm,0.494,4184
15,ub,0.014,103
15,ub,0.07,1227
15,ub,0.094,2
15,ub,0.098,1
15,ub,0.144,15
15,ub,0.196,1
15,ub,0.211,1026
15,ub,0.3,3104
15,ub,0.334,1
15,ub,0.361,3890
15,ub,0.494,4600
15,nz,0.006,751
15,nz,0.038,1854
15,nz,0.094,1
15,nz,0.116,1
15,nz,0.135,58
15,nz,0.196,1
15,nz,0.22,4304
15,nz,0.264,5114
15,nz,0.334,1
15,nz,0.366,15
15,nz,0.37,103
15,nz,0.371,7
15,nz,0.494,2929
15,tw,0.006,612
15,tw,0.007,98
15,tw,0.008,1295
15,tw,0.014,1842
15,tw,0.04,7
15,tw,0.054,1
15,tw,0.098,2
15,tw,0.134,4298
15,tw,0.2,1
15,tw,0.214,5108
15,tw,0.435,3049
15,kt,0.004,102
15,kt,0.006,690
15,kt,0.078,1
15,kt,0.08,1
15,kt,0.082,7
15,kt,0.116,1854
15,kt,0.185,4310
15,kt,0.196,1
15,kt,0.244,5120
15,kt,0.607,15
15,kt,0.734,1
15,kt,0.986,3994
15,nf,0.006,801
15,nf,0.012,1307
15,nf,0.03,1794
15,nf,0.042,102
15,nf,0.052,15
15,nf,0.058,7
15,nf,0.078,1
15,nf,0.08,4251
15,nf,0.106,5060
15,nf,0.118,2547
15,bz,0.015,1266
15,bz,0.031,1368
15,bz,0.067,7
15,bz,0.072,15
15,bz,0.074,783
15,bz,0.116,1
15,bz,0.132,3566
15,bz,0.134,1
15,bz,0.206,4334
15,bz,0.312,1
15,bz,0.502,2889
15,wa,0.292,4
15,wa,0.337,1
15,wa,0.754,1
15,wa,0.864,7
15,wa,0.975,1
15,wa,1.476,970
15,wa,1.507,96
15,wa,2.059,3206
15,wa,2.471,4004
15,wa,4.706,143
15,ts,0.171,7
15,ts,0.187,1
15,ts,0.196,1
15,ts,0.39,1
15,ts,0.404,710
15,ts,0.408,182
15,ts,0.6,1
15,ts,0.819,3947
15,mt,0.019,7
15,mt,0.02,1644
15,mt,0.106,15
15,mt,0.116,1
15,mt,0.132,4892
15,mt,0.134,4083
15,mt,0.177,101
15,mt,0.185,513
15,mt,0.23,180
15,mt,0.234,1834
15,go,0.094,1
15,go,0.101,1
15,go,0.103,5
15,go,0.107,1
15,go,0.118,918
15,go,0.196,1
15,go,0.351,696
15,go,0.5,2696
15,go,0.6,3495
15,go,0.819,3886
15,wb,0.008,847
15,wb,0.012,7
15,wb,0.07,15
15,wb,0.078,816
15,wb,0.215,3124
15,wb,0.259,100
15,wb,0.288,230
15,wb,0.39,1
15,wb,0.5,3934
15,wb,0.867,1
15,wb,1.085,288
15,wb,1.093,183
15,wb,1.097,1584
15,wx,0.014,1265
15,wx,0.058,7
15,wx,0.059,15
15,wx,0.067,521
15,wx,0.075,734
15,wx,0.118,1560
15,wx,0.155,1
15,wx,0.167,3836
15,wx,0.215,1
15,wx,0.242,99
15,wx,0.323,4646
15,wx,0.334,1
15,wx,0.494,2215
15,kc,0.01,97
15,kc,0.012,7
15,kc,0.014,1050
15,kc,0.08,1
15,kc,0.126,1230
15,kc,0.155,1
15,kc,0.163,15
15,kc,0.196,1
15,kc,0.2,3536
15,kc,0.448,4340
15,kc,0.8,1
15,kc,1.031,432
15,kc,1.08,271
15,kc,1.086,2643
15,ni,0.006,665
15,ni,0.067,1
15,ni,0.127,5120
15,ni,0.132,1854
15,ni,0.14,4310
15,ni,0.142,15
15,ni,0.143,110
15,ni,0.191,1859
15,ew,0.006,550
15,ew,0.08,1
15,ew,0.087,1
15,ew,0.103,1854
15,ew,0.196,1
15,ew,0.267,4310
15,ew,0.41,5120
15,ew,0.534,1
15,ew,0.742,15
15,ew,0.752,110
15,ew,1.003,2803
15,vm,0.006,752
15,vm,0.038,1294
15,vm,0.091,1548
15,vm,0.098,1
15,vm,0.155,1
15,vm,0.191,3992
15,vm,0.267,1
15,vm,0.288,4796
15,vm,0.315,15
15,vm,0.326,103
15,vm,0.327,7
15,vm,0.435,1584
15,dp,0.006,584
15,dp,0.014,7
15,dp,0.015,1848
15,dp,0.051,5114
15,dp,0.067,1
15,dp,0.071,118
15,dp,0.083,4304
15,dp,0.094,1654
15,sn,0.004,442
15,sn,0.039,6
15,sn,0.06,7
15,sn,0.098,1
15,sn,0.117,1
15,sn,0.16,478
15,sn,0.2,1
15,sn,0.247,856
15,sn,0.302,161
15,sn,0.534,1330
15,uk,0.006,160
15,uk,0.071,1311
15,uk,0.084,7
15,uk,0.175,1854
15,uk,0.268,4304
15,uk,0.3,5114
15,uk,0.379,15
15,uk,0.4,1
15,uk,0.488,103
15,uk,0.648,153
15,uk,0.651,282
15,uk,0.652,1814
15,lf,0.018,74
15,lf,0.034,570
15,lf,0.093,15
15,lf,0.098,7
15,lf,0.116,2
15,lf,0.146,2618
15,lf,0.163,3410
15,lf,0.2,1
15,lf,0.435,4198
15,tn,0.006,774
15,tn,0.008,1256
15,tn,0.014,7
15,tn,0.022,1830
15,tn,0.098,1
15,tn,0.103,5090
15,tn,0.116,1
15,tn,0.134,1
15,tn,0.14,4280
15,tn,0.177,103
15,tn,0.234,2836
15,me,0.004,110
15,me,0.008,383
15,me,0.078,1
15,me,0.08,1
15,me,0.094,1854
15,me,0.134,4310
15,me,0.155,1
15,me,0.16,5120
15,me,0.187,15
15,me,0.248,198
15,me,0.251,4094
15,dr,0.027,1294
15,dr,0.054,1843
15,dr,0.127,1
15,dr,0.142,4298
15,dr,0.177,1
15,dr,0.314,5108
15,dr,0.8,1
15,dr,0.844,15
15,dr,0.878,110
15,dr,1.097,3152
15,dr,1.17,156
15,tx,0.015,1238
15,tx,0.068,1
15,tx,0.094,1542
15,tx,0.11,15
15,tx,0.128,101
15,tx,0.134,3908
15,tx,0.135,7
15,tx,0.196,1
15,tx,0.208,756
15,tx,0.256,4712
15,tx,0.267,1
15,tx,0.435,2739
15,agb,0.006,576
15,agb,0.068,1854
15,agb,0.135,4310
15,agb,0.142,5120
15,agb,0.187,15
15,agb,0.188,110
15,agb,0.251,602
15,pf,0.006,780
15,pf,0.036,1794
15,pf,0.054,1
15,pf,0.098,2
15,pf,0.116,15
15,pf,0.132,5060
15,pf,0.135,4250
15,pf,0.188,100
15,pf,0.251,2700
15,ot,0.1,105
15,ot,0.111,1578
15,ot,0.365,3980
15,ot,0.407,4790
15,ot,0.752,2163
15,yw,0.01,303
15,yw,0.046,635
15,yw,0.063,1752
15,yw,0.118,670
15,yw,0.203,4208
15,yw,0.231,5018
15,yw,0.267,1
15,yw,0.326,100
15,yw,0.41,7
15,yw,0.435,1239
15,li,0.006,664
15,li,0.01,103
15,li,0.02,1006
15,li,0.031,1854
15,li,0.035,22
15,li,0.045,5120
15,li,0.046,5802
15,agk,0.01,1208
15,agk,0.09,1854
15,agk,0.142,4310
15,agk,0.188,5120
15,agk,0.244,15
15,agk,0.251,110
15,agk,0.335,1179
15,ue,0.034,235
15,ue,0.074,7
15,ue,0.082,1518
15,ue,0.104,15
15,ue,0.115,4712
15,ue,0.118,5069
15,qe,0.024,1824
15,qe,0.079,15
15,qe,0.089,4280
15,qe,0.094,5090
15,qe,0.1,7
15,qe,0.106,101
15,qe,0.134,1286
15,yn,0.01,7
15,yn,0.011,103
15,yn,0.05,1680
15,yn,0.151,15
15,yn,0.163,4946
15,yn,0.168,4136
15,yn,0.302,1310
15,mo,0.015,1231
15,mo,0.04,7
15,mo,0.055,1812
15,mo,0.116,1
15,mo,0.2,1
15,mo,0.212,5078
15,mo,0.239,4268
15,mo,0.243,102
15,mo,0.27,745
15,mo,0.324,15
15,mo,0.435,3628
15,acz,0.004,39
15,acz,0.006,716
15,acz,0.007,7
15,acz,0.008,868
15,acz,0.054,616
15,acz,0.056,3698
15,acz,0.07,2894
15,acz,0.1,1594
15,zn,0.106,338
15,zn,0.146,14
15,zn,0.151,7
15,zn,0.167,1884
15,zn,0.254,2676
15,zn,0.314,103
15,zn,0.418,288
15,nc,0.006,685
15,nc,0.098,15
15,nc,0.111,7
15,nc,0.123,1842
